id,store_id,annual_lsv,annual_volume,data_year,total_duration
9474,4737,57101.16,1535,2021,132.45
9475,4738,143611.04,6073,2007,80.41666667
9476,4738,143869.81,4887,2021,271.5166667
9477,4739,35493.35,1169,2021,172.3
9478,4739,36483.15,1277,2007,66.56666667
9479,4740,5713,199,2007,25.1
9480,4740,4537.05,128,2021,20.41666667
9481,4741,68287.32,3042,2007,219.8833333
9482,4741,37872.92,1154,2021,157.2
9483,4742,84782.6149,2825.5,2007,219.3166667
9484,4742,105590.7649,3351.143,2021,571.9666667
9485,4743,21812.75,642,2021,77.35
9486,4743,19055.43,539,2007,93.41666667
9487,4744,19488.91,716,2021,34.51666667
9488,4744,15864.65,634,2007,24.36666667
9489,4745,15345.9748,365.072,2007,121.55
9490,4745,11804.7374,276.285,2021,149.1333333
9491,4746,23689.78,708,2021,61.63333333
9492,4746,7563.36,152,2007,33.68333333
9493,4747,82711.66,2689,2021,157.1333333
9494,4747,124288.31,4975,2007,129.9333333
9495,4748,42064.52,1611,2007,94.28333333
9496,4748,32197.18,1171,2021,91.5
9497,4749,53241.28,1605,2021,271.2666667
9498,4749,76999.93,2278,2007,140.4
9499,4750,42221.19,1548,2007,186.3
9500,4750,33402.53,1178,2021,172.4833333
9501,4751,67080.71,2895,2007,148.1
9502,4751,58569.75,2231,2021,131.6166667
9503,4752,33883.06,1068,2021,494.2
9504,4752,33730.89,1105,2007,246.2666667
9505,4753,24328.13,804,2021,78.95
9506,4753,27656.5,1154,2007,49.5
9507,4754,264136.3649,10850.143,2007,278.2833333
9508,4754,231230.2949,7821.143,2021,346.85
9509,4755,6167982.66,179043,2007,0
9510,4755,6786552.66,183956,2021,0
9511,4756,42068.94,1548,2007,53.71666667
9512,4756,34435.57,1266,2021,91.01666667
9513,4757,4613.82,185,2021,21
9514,4757,5308.09,265,2007,32.6
9515,4758,47535.6,1439,2007,79.95
9516,4758,40198.56,1244,2021,173.1333333
9517,4759,24512.76,892,2007,48.23333333
9518,4759,8723.89,320,2021,40.33333333
9519,4760,18364.44,712,2007,26.86666667
9520,4760,21111.93,795,2021,55.55
9521,4761,503.5,20,2021,4.6
9522,4761,1559.74,54,2007,24.08333333
9523,4762,2365.78,65,2007,43.63333333
9524,4762,2548.34,75,2021,27.18333333
9525,4763,7663.84,330,2021,29.85
9526,4763,7257.88,349,2007,8.233333333
9527,4764,8147.59,256,2021,44.81666667
9528,4764,40047.22,1485,2007,64.03333333
9529,4765,80947.92,2429,2021,211.6666667
9530,4765,97452.9,3938,2007,207.6166667
9531,4766,1282994.22,39849,2021,583.65
9532,4766,1605426.09,57718,2007,435.1333333
9533,4767,22434.77,772,2007,40.88333333
9534,4767,14556.31,484,2021,60.81666667
9535,4768,16366.76,514,2007,41.88333333
9536,4768,11660.58,379,2021,48.8
9537,4769,85715.17,3395,2021,298.95
9538,4769,107504.46,4316,2007,205.4333333
9539,4770,5502519.97,153575,2021,0
9540,4770,4254119.82,112221,2007,0
9541,4771,1496044.5,38506,2021,0
9542,4771,1964888.55,51403,2007,0
9543,4772,7275625.52,200790,2021,0
9544,4772,6001315.57,161003,2007,0
9545,4773,5742575.82,169992,2021,0
9546,4773,5290743.79,155335,2007,0
9547,4774,6066470.72,160783,2007,0
9548,4774,8695987.04,269496,2021,0
9549,4775,5160601.18,130866,2007,0
9550,4775,7040951.96,216275,2021,0
9551,4776,8303.8,250,2007,41.38333333
9552,4776,1053.25,26,2021,2.766666667
9553,4777,51611.29,1727,2021,261.9333333
9554,4777,57750.27,1915,2007,48.35
9555,4778,62638.8,2041,2021,151.6166667
9556,4778,79006.47,2281,2007,71.31666667
9557,4779,32699.82,954,2007,77.15
9558,4779,15228.29,571,2021,29.81666667
9559,4780,346872.73,10483,2021,211.3833333
9560,4780,464759.36,14228,2007,210.6666667
9561,4781,79855.5,2682,2021,255.8166667
9562,4781,81927.36,2814,2007,208.2166667
9563,4782,9734.68,379,2021,129.3166667
9564,4782,11941.76,295,2007,83.15
9565,4783,32756.37,1151,2007,176.5333333
9566,4783,20066.19,671,2021,87.76666667
9567,4784,52239.5,1799,2021,779.4
9568,4784,47298.99,1660,2007,290.2166667
9569,4785,20078.07,745,2021,52.26666667
9570,4785,24267.58,1025,2007,77.76666667
9571,4786,12553.19,431,2021,77.51666667
9572,4786,45860.26,1848,2007,60.33333333
9573,4787,3389.03,105,2021,6.366666667
9574,4787,19441.87,725,2007,17.8
9575,4788,65585.62,1668,2021,250.85
9576,4788,97567.53,2956,2007,73.63333333
9577,4789,42104.8449,1493.143,2021,175.3666667
9578,4789,39116.54,1284,2007,116.55
9579,4790,5254.74,74,2021,36.46666667
9580,4790,27181.9598,267.286,2007,79.55
9581,4791,18887.9,721,2021,109.7666667
9582,4791,9556.46,359,2007,59.73333333
9583,4792,198202.91,6070,2007,462.6
9584,4792,199047.88,6579,2021,345.5666667
9585,4793,140170.8672,5881.513,2007,301.0333333
9586,4793,115128.9298,4682.286,2021,466.25
9587,4794,24361.97,605,2007,136.65
9588,4794,29649.41,909,2021,275.8666667
9589,4795,124360.07,4519,2021,428.6333333
9590,4795,117699.8349,4236.143,2007,327.2666667
9591,4796,57166.05,1714,2007,78.8
9592,4796,36495.31,1358,2021,215.4833333
9593,4797,69642.98,2000,2021,329.5166667
9594,4797,56556.23,1499,2007,237.1
9595,4798,61113.08,1811,2021,115.8
9596,4798,22378.79,680,2007,55.4
9597,4799,112968.82,3390,2021,345.5666667
9598,4799,129117.71,4190,2007,306.1166667
9599,4800,57701.77,1967,2007,151.45
9600,4800,55759.24,1900,2021,118.6833333
9601,4801,20104.29,820,2007,87.66666667
9602,4801,27201.96,1071,2021,96.68333333
9603,4802,57744.5549,2253.143,2021,171.9166667
9604,4802,63506.4149,2419.143,2007,145.6666667
9605,4803,43167.66,1192,2007,123.6833333
9606,4803,44392.28,1902,2021,126.0333333
9607,4804,21138.37,808,2007,61.2
9608,4804,19617.97,658,2021,111.2166667
9609,4805,15955.13,573,2021,126.8333333
9610,4805,5831.87,191,2007,28.96666667
9611,4806,56713.48,2361,2007,174.55
9612,4806,26319.99,866,2021,176.6666667
9613,4807,16823.82,623,2021,72.96666667
9614,4807,21565.11,834,2007,51.9
9615,4808,20067.1,714,2007,142.4
9616,4808,18401.9,700,2021,85.75
9617,4809,29439.71,1161,2021,154.6833333
9618,4809,50983.15,1906,2007,113.1333333
9619,4810,218545.15,6545,2007,512.3
9620,4810,147773.81,4471,2021,761.4166667
9621,4811,17862.73,597,2007,91.36666667
9622,4811,25176.78,871,2021,154.5333333
9623,4812,60761,2178,2007,95.51666667
9624,4812,41052.7349,1315.143,2021,134.6666667
9625,4813,117167.65,4428,2021,304.1333333
9626,4813,149056.35,5506,2007,199.45
9627,4814,22350.38,918,2021,122.5
9628,4814,15622.43,519,2007,87.41666667
9629,4815,12754.13,515,2021,67.43333333
9630,4815,8198.48,371,2007,52.18333333
9631,4816,52825.34,2077,2021,218.9333333
9632,4816,49993.46,1935,2007,126.05
9633,4817,147181.74,6047,2007,82.76666667
9634,4817,116189.49,4896,2021,236.1166667
9635,4818,6288.92,258,2021,23.35
9636,4818,6407.61,285,2007,59.18333333
9637,4819,20025.99,656,2021,67.63333333
9638,4819,30804.9,1098,2007,71.63333333
9639,4820,10607.88,476,2021,16.2
9640,4820,13578.94,650,2007,17.53333333
9641,4821,17186.24,819,2007,72.61666667
9642,4821,18769.48,758,2021,43.03333333
9643,4822,28896.91,1075,2021,86.66666667
9644,4822,21113.78,795,2007,53.31666667
9645,4823,50326.49,2184,2007,106.05
9646,4823,65739.57,2435,2021,86.43333333
9647,4824,24033.97,913,2021,97.91666667
9648,4824,54321.19,2168,2007,100.6666667
9649,4825,64967.86,2131,2007,205.9333333
9650,4825,41790.51,1296,2021,137.3833333
9651,4826,11953.53,396,2021,26.05
9652,4826,20075.55,763,2007,65.26666667
9653,4827,95073.2168,3197.97,2021,244
9654,4827,136799.74,4969,2007,408.9666667
9655,4828,13016.54,454,2007,19.76666667
9656,4828,8707.28,348,2021,29.36666667
9657,4829,10594.53,327,2007,59.25
9658,4829,10392.62,357,2021,38.7
9659,4830,65832.28,2300,2007,151.2833333
9660,4830,38907.94,1318,2021,140.85
9661,4831,51675.22,1539,2007,58.9
9662,4831,59397.13,1752,2021,195.2833333
9663,4832,2590.33,75,2021,42.45
9664,4832,5608.32,163,2007,72.1
9665,4833,9965.95,376,2021,64.71666667
9666,4833,11414.26,468,2007,63.01666667
9667,4834,19381.79,500,2021,181.6333333
9668,4834,52379.11,1957,2007,145.8166667
9669,4835,16293.32,532,2021,141.9833333
9670,4835,24404.07,807,2007,80.56666667
9671,4836,33512.06,1414,2021,228.1333333
9672,4836,33369.26,1334,2007,145.2
9673,4837,26810.75,1106,2007,81.53333333
9674,4837,5518.8,270,2021,147.3666667
9675,4838,74112.52,2500,2007,122.95
9676,4838,65529.15,1863,2021,260.6
9677,4839,35981.71,1082,2021,231.75
9678,4839,29462.67,742,2007,169.0333333
9679,4840,64954.95,2040,2021,229.2333333
9680,4840,49812.91,1470,2007,89.23333333
9681,4841,51291.04,1739,2021,212.4
9682,4841,67263.97,2135,2007,245.55
9683,4842,17410.45,728,2007,77.13333333
9684,4842,18341.29,661,2021,34.13333333
9685,4843,53332.57,2090,2021,132.3833333
9686,4843,53156.8,1961,2007,65.41666667
9687,4844,161526.16,4858,2021,190.3666667
9688,4844,369845.425,15059.571,2007,64
9689,4845,2457.31,33,2007,2.6
9690,4845,3679.2,180,2021,3.866666667
9691,4846,79441.25,2960,2007,97.08333333
9692,4846,72300.07,2814,2021,145.3333333
9693,4847,34917.46,1374,2007,84.3
9694,4847,31801.94,1145,2021,138.15
9695,4848,23109.88,800,2007,31.15
9696,4848,18733.14,745,2021,77.56666667
9697,4849,150447.23,4482,2021,172.7333333
9698,4849,193944.49,5687,2007,284.25
9699,4850,68260.35,2408,2007,387.6166667
9700,4850,75132.86,2943,2021,585.2166667
9701,4851,22085.4,851,2021,117.1833333
9702,4851,31955.06,1246,2007,124.3333333
9703,4852,3456.44,97,2007,63.75
9704,4852,21339.93,687,2021,65.33333333
9705,4853,53778.52,1761,2007,207.1666667
9706,4853,43016.3,1379,2021,179.85
9707,4854,23878.49,763,2021,27.25
9708,4854,19971.45,741,2007,28.61666667
9709,4855,17463.53,629,2021,47.3
9710,4855,27880.38,948,2007,51.56666667
9711,4856,26306.12,859,2021,84.68333333
9712,4856,27548.69,981,2007,91.5
9713,4857,82833.3146,2536.429,2007,130.5333333
9714,4857,60067.79,1889,2021,184.9166667
9715,4858,5942.27,189,2007,48.33333333
9716,4858,13060.95,465,2021,33.93333333
9717,4859,37823.83228,869.036,2007,48.05
9718,4859,39195.18,870,2021,93.15
9719,4860,2904.44,54,2021,33.83333333
9720,4860,599.46,21,2007,9.966666667
9721,4861,25780.38,1145,2007,63.46666667
9722,4861,27361.81,1101,2021,103.35
9723,4862,60001.37,1545,2021,228.0833333
9724,4862,65560.8949,2082.143,2007,188.45
9725,4863,16409.47,448,2021,92.33333333
9726,4863,23297.03,771,2007,71.71666667
9727,4864,16633.2,654,2007,49.16666667
9728,4864,11559.6,457,2021,71.8
9729,4865,63098.24,2464,2007,99.6
9730,4865,43110.91,1629,2021,120.75
9731,4866,16080.96,471,2007,59.43333333
9732,4866,32146.3,1291,2021,208.7166667
9733,4867,29568.36,787,2021,100.2166667
9734,4867,30306.44,958,2007,108.7666667
9735,4868,22111.82,669,2021,143
9736,4868,26797.44,817,2007,141.9833333
9737,4869,13615.5,420,2007,53.55
9738,4869,32601.56,1249,2021,106.05
9739,4870,47311.27,1517,2021,329.0666667
9740,4870,47416.89,1427,2007,152.6
9741,4871,78784.08,2680,2021,202.65
9742,4871,85051.49,3222,2007,206.9
9743,4872,64069.24,2132,2021,294.75
9744,4872,131076.2998,3981.286,2007,219.05
9745,4873,59263.66,2337,2007,273.45
9746,4873,44713.77,1664,2021,359.95
9747,4874,66193.02,2317,2021,803.4833333
9748,4874,86624.92,3161,2007,604.9166667
9749,4875,72873.37,2904,2007,375.35
9750,4875,62514.42,2319,2021,179.6
9751,4876,136349.59,4806,2007,410.5833333
9752,4876,126969.5949,4180.143,2021,741.7666667
9753,4877,26251.4349,665.143,2021,149.9
9754,4877,45837.4449,1511.143,2007,84.15
9755,4878,34826.93,455,2021,68.76666667
9756,4878,46518.5298,1004.286,2007,17.98333333
9757,4879,37131.76,462,2021,61.41666667
9758,4879,22918.47,722,2007,41.65
9759,4880,43948.74,1507,2007,168.5333333
9760,4880,38484.55,1373,2021,259.8
9761,4881,74417.37,2328,2007,253.1166667
9762,4881,60570.73,2002,2021,329.5
9763,4882,4671.38,222,2007,4.85
9764,4882,11624.09,143,2021,14.81666667
9765,4883,41944.47,1484,2021,135.9333333
9766,4883,44843.53,1582,2007,103.4666667
9767,4884,142513.0649,5264.143,2007,235.9333333
9768,4884,118100.51,4308,2021,301.5833333
9769,4885,14031.89,482,2021,115.15
9770,4885,14163.46,479,2007,46.06666667
9771,4886,12242.77,474,2007,41.45
9772,4886,10662.5,372,2021,32.31666667
9773,4887,395925.81,13329,2021,300.4666667
9774,4887,262119.52,9599,2007,921.3166667
9775,4888,99875.3,2088,2021,261.9833333
9776,4888,170345.59,3640,2007,191.15
9777,4889,12619.72,444,2007,70.46666667
9778,4889,13002.88,533,2021,67.43333333
9779,4890,51759.4498,1850.286,2021,176.0333333
9780,4890,28817.81,779,2007,132.3333333
9781,4891,11663.68,275,2021,82.96666667
9782,4891,34403.89,1160,2007,109.1166667
9783,4892,17714.67,660,2021,90.43333333
9784,4892,9949.95,310,2007,62.28333333
9785,4893,18300.75,719,2021,109.0833333
9786,4893,48628.77,2067,2007,64.25
9787,4894,26933.53,760,2007,88.78333333
9788,4894,15616.82,494,2021,88.51666667
9789,4895,67092.27,2479,2007,80.73333333
9790,4895,50071,1914,2021,195.7
9791,4896,53767.09,1800,2007,192.45
9792,4896,56888.42,1664,2021,232.7833333
9793,4897,60294.76,1834,2021,138.3833333
9794,4897,62731.21,1838,2007,130.3333333
9795,4898,156884.49,3316,2007,239.45
9796,4898,117102.25,3559,2021,319.6333333
9797,4899,49487.03,1187,2007,144.6666667
9798,4899,53872.09,1507,2021,257.35
9799,4900,94760.26,2812,2007,346.05
9800,4900,70071.96,1943,2021,294.3666667
9801,4901,19548.7,713,2021,81.93333333
9802,4901,29229.83,904,2007,67.11666667
9803,4902,542.76,16,2007,7.216666667
9804,4902,563.38,13,2021,1.933333333
9805,4903,6248445.62,159304,2007,0
9806,4903,6624447.23,179246,2021,0
9807,4904,71495.61,2241,2007,107.6333333
9808,4904,44427.77,1209,2021,71.05
9809,4905,20330.2,277,2007,46.45
9810,4905,18519.57,513,2021,107.6166667
9811,4906,18421.02,641,2021,78.06666667
9812,4906,24236.74,880,2007,80.46666667
9813,4907,2761.01,109,2021,8.383333333
9814,4907,3427.45,152,2007,7.5
9815,4908,43445.12,1771,2007,42.65
9816,4908,44703.54,1684,2021,58.96666667
9817,4909,23258.73,786,2007,72.11666667
9818,4909,22042.88,641,2021,100.9333333
9819,4910,9087.91,273,2007,14.11666667
9820,4910,1226.4,60,2021,4.45
9821,4911,11205.49,455,2021,146.1833333
9822,4911,9953.73,400,2007,164.8666667
9823,4912,20316.9398,412.286,2021,53.33333333
9824,4912,21909.1647,470.429,2007,30.81666667
9825,4913,28826.37,1088,2021,106.5666667
9826,4913,38950.55,1548,2007,115.9
9827,4914,870644.9672,27943.485,2007,819.0166667
9828,4914,1124115.24,36023,2021,868.85
9829,4915,50678.68,1529,2021,191.1333333
9830,4915,69026.6,1712,2007,148.3
9831,4916,5750.54,242,2021,14.63333333
9832,4916,5478.78,252,2007,16.78333333
9833,4917,47195.58,1921,2007,108.5666667
9834,4917,51573.71,1920,2021,169.15
9835,4918,60439.9049,1576.143,2021,321.0333333
9836,4918,55256.6,1781,2007,237.65
9837,4919,157386.41,6145,2007,351.8833333
9838,4919,112436.4449,4337.143,2021,424.3
9839,4920,24284.22,787,2007,48.85
9840,4920,15487.64,497,2021,38.98333333
9841,4921,26028.27,988,2021,67.86666667
9842,4921,27416.44,1049,2007,55.45
9843,4922,36857.67,1660,2007,44.98333333
9844,4922,23150.06,983,2021,39.9
9845,4923,8639.67,352,2021,195.1833333
9846,4923,27252.85,889,2007,58.58333333
9847,4924,10869.2,427,2021,74.3
9848,4924,14707.42,524,2007,53.18333333
9849,4925,49666.44,1825,2007,116.9333333
9850,4925,41228.21,1428,2021,196.9666667
9851,4926,83662.23,2284,2021,301.5166667
9852,4926,200707.58,5557,2007,259.8166667
9853,4927,9508.41,251,2021,17.68333333
9854,4927,12007.49,407,2007,21.85
9855,4928,13352.47,510,2021,339.3833333
9856,4928,15768.91,618,2007,443.35
9857,4929,30226.67,945,2021,444.95
9858,4929,43629.77,1542,2007,290.25
9859,4930,99876.8295,3740.572,2021,491.05
9860,4930,174105.12,6943,2007,416.95
9861,4931,52383.21,1503,2007,131.75
9862,4931,34566.62,912,2021,202.55
9863,4932,84210.28,3161,2007,87.3
9864,4932,87734.32,2991,2021,288.3166667
9865,4933,45872.51,1536,2021,54.43333333
9866,4933,42908.84,1875,2007,76.13333333
9867,4934,30850.4,1119,2021,79.58333333
9868,4934,37305.4,1335,2007,65.35
9869,4935,13555.59,348,2007,145.7333333
9870,4935,8060.36,256,2021,35.7
9871,4936,194010.85,6287,2021,568.5666667
9872,4936,324786.0945,9368.429,2007,626.8833333
9873,4937,25953.58,44.714,2007,29.58333333
9874,4937,15783.34,11,2021,20.48333333
9875,4938,68366.86,2395,2021,457.5666667
9876,4938,98164.78,3553,2007,274.2166667
9877,4939,9373.11,358,2007,26.05
9878,4939,1004.93,31,2021,4.433333333
9879,4940,67825.78,2686,2007,317.7166667
9880,4940,34193.02,976,2021,206.8
9881,4941,105802.4549,3210.143,2007,130.3
9882,4941,76034.75,2156,2021,264.15
9883,4942,82961.95,2495,2007,310.7
9884,4942,57138.6,1346,2021,133.0833333
9885,4943,9968.2,373,2021,135.9833333
9886,4943,12761.67,376,2007,84.96666667
9887,4944,21725.34,734,2021,63.51666667
9888,4944,35834.61,954,2007,69.91666667
9889,4945,44571,1439,2007,117.9666667
9890,4945,24591.86,742,2021,74.33333333
9891,4946,21055.02,544,2021,72.88333333
9892,4946,20636.91,519,2007,105.4166667
9893,4947,13194.57,280,2021,65.85
9894,4947,11025.57,220,2007,27.56666667
9895,4948,9865.05,209,2021,39.43333333
9896,4948,46263.9491,404.144,2007,68.96666667
9897,4949,15125.76,466,2021,32.28333333
9898,4949,16544.33,548,2007,116.1666667
9899,4950,117849.2,2351,2007,402.1
9900,4950,84430.31,2047,2021,358.8
9901,4951,290961.66,9781,2021,361.75
9902,4951,386203.43,14019,2007,430.0666667
9903,4952,56425.85,2329,2021,554.9333333
9904,4952,39706.49,1591,2007,168.9166667
9905,4953,34282.72,1026,2007,69.96666667
9906,4953,18102.89,592,2021,110.3
9907,4954,39270.36,1161,2007,101.4
9908,4954,34697.04,1187,2021,87.53333333
9909,4955,78598.19,2573,2007,218.35
9910,4955,81514.09,3052,2021,80.03333333
9911,4956,121772.02,4321,2007,237.3
9912,4956,92170,2611,2021,167.1333333
9913,4957,88691.89,1946,2021,82.13333333
9914,4957,92716.02,2485,2007,117.6833333
9915,4958,20918.9,610,2021,81.3
9916,4958,22866.9,749,2007,67.28333333
9917,4959,34904.7568,1140.97,2021,223.65
9918,4959,50954.14,1708,2007,237.6666667
9919,4960,57140.3,2022,2021,191.65
9920,4960,53457.59,2217,2007,146
9921,4961,70199.58,2296,2007,205.7833333
9922,4961,103165.4,3570,2021,171.7666667
9923,4962,15322.39,388,2021,52.6
9924,4962,25060.67,770,2007,86.4
9925,4963,20262.11,679,2007,71.93333333
9926,4963,25422.02,858,2021,182.95
9927,4964,60935.96,1735,2007,126.2
9928,4964,62624.93,2116,2021,162.6333333
9929,4965,12274.62,377,2007,91.8
9930,4965,9249.37,300,2021,102.6833333
9931,4966,28410.82,877,2007,101.5666667
9932,4966,21862.13,663,2021,78.6
9933,4967,35190.28,1121,2021,52.21666667
9934,4967,63590.23,2332,2007,106.75
9935,4968,4022.44,147,2021,25.4
9936,4968,8411.68,371,2007,78.46666667
9937,4969,44983.51,1418,2021,91.78333333
9938,4969,16174.95,547,2007,50.25
9939,4970,6849526.94,157694,2021,0
9940,4970,6861332.54,169231,2007,0
9941,4971,9198.77,342,2007,137.2166667
9942,4971,11373.54,367,2021,163.6166667
9943,4972,41477.4,1289,2021,237.1666667
9944,4972,75531.86,2178,2007,136.2833333
9945,4973,42791.71,1121,2021,91.21666667
9946,4973,40485.11,899,2007,94.26666667
9947,4974,15084.22,543,2007,41.95
9948,4974,17584.26,594,2021,43
9949,4975,50606.38,1803,2007,274.8333333
9950,4975,51418.08,1645,2021,182.7666667
9951,4976,6192.85,191,2021,22.35
9952,4976,19727.55,606,2007,31.95
9953,4977,12282.1671,382.37,2021,39.3
9954,4977,6130.06,227,2007,26.25
9955,4978,24105.06,996,2021,59.38333333
9956,4978,28933.76,1229,2007,57.93333333
9957,4979,99916.8596,2899.286,2007,148.0833333
9958,4979,54990.17,1783,2021,80.38333333
9959,4980,61276.96,2339,2021,76.58333333
9960,4980,105489.54,4104,2007,123.4833333
9961,4981,10517.88,433,2021,160.6
9962,4981,8832.63,335,2007,70.85
9963,4982,10654.41,331,2021,83.56666667
9964,4982,17076.58,559,2007,119.95
9965,4983,430058.64,13879,2021,370.0833333
9966,4983,686608.88,21759,2007,372.65
9967,4984,6269.21,252,2021,115.05
9968,4984,7198.5,255,2007,99.9
9969,4985,7735.57,212,2007,153.7166667
9970,4985,3637.97,145,2021,95.9
9971,4986,150966.91,4970,2007,222.1333333
9972,4986,60935.88,2066,2021,186.3166667
9973,4987,90724.76,4575,2007,60.91666667
9974,4987,40147.32,1540,2021,57.38333333
9975,4988,7240.6049,258.143,2007,35.56666667
9976,4988,7206.82,109,2021,21.03333333
9977,4989,47074.54,1557,2021,180.0666667
9978,4989,26074.44,891,2007,79.3
9979,4990,63558.26797,1106.299856,2007,128.1
9980,4990,37552.59105,1072.5714,2021,101.0666667
9981,4991,94800.3572,3395.513,2007,353.3833333
9982,4991,91655.38,2598,2021,433.4333333
9983,4992,20299.69,708,2007,128.8833333
9984,4992,35305.83,1423,2021,264.7833333
9985,4993,223944.36,7195,2021,263.4166667
9986,4993,167490.98,5315,2007,295.25
9987,4994,53103.24,1918,2021,218.7
9988,4994,57647.09,1911,2007,80.68333333
9989,4995,60550.48,1980,2021,393.0833333
9990,4995,56798.15,1848,2007,328.3666667
9991,4996,42533.91,1312,2021,257.95
9992,4996,44395.52,1472,2007,129.9166667
9993,4997,37433.28,886,2007,120.4833333
9994,4997,40674.24,1106,2021,127.15
9995,4998,66313.37,1951,2007,683.6833333
9996,4998,55172.45,1398,2021,233.0833333
9997,4999,27133.76,595,2007,47.8
9998,4999,4401.37,131,2021,6.85
9999,5000,8856.52,356,2021,29.08333333
10000,5000,11039.05,412,2007,38.23333333
10001,5001,50093.59,1346,2007,141.1833333
10002,5001,39197.13,1117,2021,114.5166667
10003,5002,12645.58,370,2007,58.81666667
10004,5002,4802.03,172,2021,56.15
10005,5003,38969.14,1604,2007,134.2666667
10006,5003,31744.64,1296,2021,147.8166667
10007,5004,13310.46,565,2007,51.81666667
10008,5004,31075.27,1210,2021,100.4166667
10009,5005,16642.98,481,2007,263.6333333
10010,5005,20982.16,462,2021,201.2333333
10011,5006,11624.51,330,2021,227.6333333
10012,5006,20081.59,589,2007,128.8833333
10013,5007,91119.47,3348,2021,289.7166667
10014,5007,132142.85,5196,2007,312.2166667
10015,5008,50727.52,1758,2021,130.2333333
10016,5008,74847.47,2611,2007,121.65
10017,5009,32664.4,1374,2021,298.2666667
10018,5009,20771.95,695,2007,150.2333333
10019,5010,37340.07,1017,2007,32.36666667
10020,5010,16548.68,570,2021,68.28333333
10021,5011,72923.24,2885,2007,78.8
10022,5011,55520.02,2123,2021,78.95
10023,5012,7436.4498,6.286,2021,6.216666667
10024,5012,27365.4598,367.286,2007,20.95
10025,5013,40341.87,1230,2021,74.28333333
10026,5013,52181.55,1885,2007,68.46666667
10027,5014,51895.28,1858,2021,117.4666667
10028,5014,69903.86,2836,2007,65.98333333
10029,5015,48552.84,1462,2021,93.36666667
10030,5015,60981.24,1845,2007,68.73333333
10031,5016,34024.96,1225,2021,80.45
10032,5016,46982.91,1699,2007,125.6666667
10033,5017,11994.36,488,2007,111.4
10034,5017,11993.16,446,2021,177.8333333
10035,5018,264.92,12,2007,3.883333333
10036,5018,10209.8,294,2021,52.93333333
10037,5019,128871.81,4676,2007,94.88333333
10038,5019,97309.06,3420,2021,94.56666667
10039,5020,43497.68,1491,2021,78.28333333
10040,5020,50413.08,1828,2007,35.66666667
10041,5021,568193.545,21625.857,2007,209.4666667
10042,5021,489669.4345,15615.715,2021,250.9
10043,5022,11418.24,357,2021,35.36666667
10044,5022,35811.45,1100,2007,36.65
10045,5023,22881.14,578,2021,67.61666667
10046,5023,27623.47,1035,2007,50.36666667
10047,5024,77631.33,1798,2007,90.58333333
10048,5024,74173.02,1809,2021,195.1666667
10049,5025,12124.75,334,2021,41.46666667
10050,5025,15818.9,551,2007,56.33333333
10051,5026,7586.27,188,2007,103.7
10052,5026,5269.67,117,2021,60.11666667
10053,5027,32821.72,1215,2021,118.2
10054,5027,46985.48,1708,2007,78.7
10055,5028,41224.57,1639,2007,157.25
10056,5028,44171.09,1333,2021,201.8
10057,5029,32904.15,1319,2007,79.03333333
10058,5029,20310.41,793,2021,142.4833333
10059,5030,4600.44,200,2007,24.55
10060,5030,3525.97,139,2021,31.81666667
10061,5031,2254.9,87,2007,14.65
10062,5031,16528.37,609,2021,53.28333333
10063,5032,2762.9,31,2007,22.4
10064,5032,3948.35,67,2021,26.75
10065,5033,50667.6,1478,2007,134.9
10066,5033,47010.22,1423,2021,206.1
10067,5034,19436.96,541,2021,83.2
10068,5034,30159.24,1102,2007,120.8166667
10069,5035,49794.3,1484,2021,411.4666667
10070,5035,49851.24,1450,2007,259.5666667
10071,5036,172571.99,6653,2007,245.2833333
10072,5036,138678.21,5239,2021,281.05
10073,5037,25227.67,800,2021,61.1
10074,5037,20902.24,692,2007,38.91666667
10075,5038,3003.67,77,2021,36.38333333
10076,5038,5709.24,198,2007,14.9
10077,5039,57549.53,1774,2007,82.3
10078,5039,45538.39,1412,2021,132.75
10079,5040,53016.91,1757,2007,164.5666667
10080,5040,37409.08,983,2021,175.8333333
10081,5041,38706.74,1514,2021,211.3333333
10082,5041,33422.68,1239,2007,54.38333333
10083,5042,14886.96,451,2021,49.26666667
10084,5042,19276.63,669,2007,30.71666667
10085,5043,50387.76,1593,2021,193.55
10086,5043,57046.62,1747,2007,161.1666667
10087,5044,11857.48,309,2021,94.31666667
10088,5044,36484.14,819,2007,183.3166667
10089,5045,46770.38,1731,2007,129.4166667
10090,5045,51603.29,1606,2021,282.0333333
10091,5046,88226.43,2933,2007,139.1166667
10092,5046,81648.77,2447,2021,156.0166667
10093,5047,30072.4,1081,2021,147.8833333
10094,5047,25910.09,675,2007,186.1
10095,5048,17448.52,571,2021,55.28333333
10096,5048,28922.98,1179,2007,42.5
10097,5049,34428.23,1290,2007,71.43333333
10098,5049,29027.27,1085,2021,69.13333333
10099,5050,34471.33,1082,2021,79.31666667
10100,5050,47595.06,1794,2007,56.78333333
10101,5051,72473.08,2301,2021,318.4666667
10102,5051,81382.83,2841,2007,268.5333333
10103,5052,35461.21,1316,2007,92.53333333
10104,5052,21808.47,735,2021,92.6
10105,5053,11786.54,487,2021,28.21666667
10106,5053,13458.74,486,2007,43.98333333
10107,5054,31586.82,1209,2007,114.9
10108,5054,25185.78,889,2021,144.9833333
